product_id,product_name,category,brand,retail_price,selling_price,discount_percentage,rating,reviews_count,seller_name,is_flipkart_assured,availability,crawl_timestamp
FK_001040,Product 1040,Home & Kitchen,Bajaj,4407.5,3317.08,24.74,4.8,4939,Appario Retail,False,Limited Stock,2024-01-12
FK_001041,Product 1041,Beauty & Personal Care,Apple,22418.51,19941.26,11.05,4.0,3879,Cloudtail India,False,Limited Stock,2023-03-14
FK_001042,Product 1042,Clothing,Puma,13421.9,11495.86,14.35,5.0,530,Cloudtail India,False,In Stock,2023-07-31
FK_001043,Product 1043,Automotive,Bajaj,17497.64,15432.92,11.8,4.2,1070,Appario Retail,False,In Stock,2024-03-07
FK_001044,Product 1044,Electronics,Puma,41811.3,28226.81,32.49,4.8,3136,Cloudtail India,True,Limited Stock,2024-12-24
FK_001045,Product 1045,Sports & Fitness,Prestige,46806.48,20262.53,56.71,0.0,962,RetailNet,False,In Stock,2023-06-17
FK_001046,Product 1046,Home & Kitchen,OnePlus,9693.79,8318.24,14.19,4.5,1405,SuperComNet,False,In Stock,2023-11-27
FK_001047,Product 1047,Home & Kitchen,Boat,18939.19,16388.08,13.47,4.8,3137,Cloudtail India,False,Out of Stock,2024-05-08
FK_001048,Product 1048,Electronics,Realme,46467.21,24711.26,46.82,0.0,516,SuperComNet,False,In Stock,2023-05-23
FK_001049,Product 1049,Beauty & Personal Care,Sony,3559.52,2925.21,17.82,0.0,3164,Cloudtail India,False,In Stock,2024-08-04
FK_001050,Product 1050,Electronics,Samsung,5071.85,4496.7,11.34,4.0,1491,RetailNet,True,In Stock,2024-03-20
FK_001051,Product 1051,Clothing,Nike,8558.15,7201.68,15.85,4.8,3689,Cloudtail India,False,In Stock,2024-01-29
FK_001052,Product 1052,Electronics,Prestige,29963.04,10475.08,65.04,4.2,4228,Cloudtail India,True,In Stock,2024-05-26
FK_001053,Product 1053,Home & Kitchen,,7948.38,3306.53,58.4,4.2,4409,Appario Retail,True,In Stock,2024-11-16
FK_001054,Product 1054,Automotive,OnePlus,48419.78,34857.4,28.01,0.0,590,SuperComNet,False,In Stock,2024-09-12
FK_001055,Product 1055,Electronics,Puma,22612.37,11842.1,47.63,0.0,1543,SuperComNet,False,In Stock,2024-12-15
FK_001056,Product 1056,Beauty & Personal Care,Sony,25325.14,15215.34,39.92,4.5,3056,RetailNet,True,Limited Stock,2024-11-27
FK_001057,Product 1057,Mobiles & Accessories,Puma,12709.6,6480.63,49.01,0.0,2206,RetailNet,False,Limited Stock,2023-11-24
FK_001058,Product 1058,Automotive,Dell,23812.53,12056.28,49.37,4.2,3339,SuperComNet,False,In Stock,2024-08-26
FK_001059,Product 1059,Sports & Fitness,MI,33264.72,18006.19,45.87,4.8,2708,Appario Retail,False,Out of Stock,2023-09-16
FK_001060,Product 1060,Books,Reebok,37683.27,29279.9,22.3,3.5,4029,Appario Retail,False,Out of Stock,2024-03-12
FK_001061,Product 1061,Electronics,Dell,37816.47,34965.11,7.54,4.5,747,SuperComNet,False,Limited Stock,2024-12-18
FK_001062,Product 1062,Beauty & Personal Care,Samsung,29105.61,19032.16,34.61,0.0,800,Cloudtail India,True,In Stock,2024-07-17
FK_001063,Product 1063,Automotive,OnePlus,45265.81,16789.09,62.91,4.2,1497,SuperComNet,False,In Stock,2023-12-15
FK_001064,Product 1064,Beauty & Personal Care,Sony,40961.69,23749.59,42.02,0.0,1379,Cloudtail India,True,Out of Stock,2024-11-23
FK_001065,Product 1065,Sports & Fitness,Nike,37973.88,15527.52,59.11,4.5,679,SuperComNet,False,In Stock,2024-05-29
FK_001066,Product 1066,Home & Kitchen,Samsung,3252.47,993.3,69.46,4.0,3770,Cloudtail India,False,In Stock,2024-03-24
FK_001067,Product 1067,Beauty & Personal Care,,840.46,709.01,15.64,4.2,3342,Appario Retail,False,In Stock,2024-02-03
FK_001068,Product 1068,Automotive,Dell,11016.14,5511.37,49.97,4.2,896,SuperComNet,True,Limited Stock,2024-08-18
FK_001069,Product 1069,Beauty & Personal Care,Nike,33344.42,17062.34,48.83,0.0,1546,RetailNet,True,In Stock,2023-08-02
FK_001070,Product 1070,Beauty & Personal Care,MI,20854.28,6527.39,68.7,4.5,3126,Cloudtail India,False,In Stock,2024-06-29
FK_001071,Product 1071,Beauty & Personal Care,Apple,20419.11,6317.67,69.06,4.0,683,Appario Retail,False,In Stock,2024-07-15
FK_001072,Product 1072,Clothing,Realme,44287.05,22307.39,49.63,4.5,1295,RetailNet,False,Limited Stock,2023-10-16
FK_001073,Product 1073,Clothing,MI,44830.36,35492.2,20.83,0.0,1385,Appario Retail,False,In Stock,2023-09-16
FK_001074,Product 1074,Home & Kitchen,JBL,45504.18,19607.75,56.91,4.5,942,Cloudtail India,False,In Stock,2023-09-15
FK_001075,Product 1075,Electronics,HP,16036.96,14118.94,11.96,0.0,3280,SuperComNet,True,In Stock,2024-01-23
FK_001076,Product 1076,Beauty & Personal Care,Apple,34707.26,15357.96,55.75,4.0,1033,Appario Retail,True,In Stock,2024-11-24
FK_001077,Product 1077,Sports & Fitness,Lenovo,13945.84,4998.19,64.16,3.5,2786,SuperComNet,False,In Stock,2024-06-28
FK_001078,Product 1078,Electronics,Reebok,9935.19,6966.56,29.88,4.5,2233,SuperComNet,False,In Stock,2023-09-22
FK_001079,Product 1079,Sports & Fitness,Boat,9639.31,5206.19,45.99,3.5,3645,Appario Retail,True,In Stock,2023-11-09
FK_001080,Product 1080,Electronics,Lenovo,17434.33,11687.97,32.96,4.8,1620,Appario Retail,True,In Stock,2023-02-09
FK_001081,Product 1081,Home & Kitchen,Adidas,21782.9,14496.52,33.45,4.8,3535,Appario Retail,False,Out of Stock,2023-07-29
FK_001082,Product 1082,Beauty & Personal Care,MI,41631.98,31153.21,25.17,0.0,3205,SuperComNet,True,In Stock,2023-09-29
FK_001083,Product 1083,Beauty & Personal Care,OnePlus,6434.61,2925.17,54.54,4.2,2882,RetailNet,False,In Stock,2023-05-16
FK_001084,Product 1084,Books,Philips,36878.83,12594.12,65.85,0.0,4904,Cloudtail India,False,In Stock,2024-08-21
FK_001085,Product 1085,Sports & Fitness,JBL,26807.02,9074.18,66.15,4.0,170,RetailNet,True,In Stock,2023-03-01
FK_001086,Product 1086,Electronics,JBL,14753.29,12339.65,16.36,4.5,1553,SuperComNet,True,In Stock,2024-05-24
FK_001087,Product 1087,Electronics,Apple,24894.57,9494.79,61.86,4.5,3897,Appario Retail,False,In Stock,2024-11-06
FK_001088,Product 1088,Mobiles & Accessories,Realme,15347.13,7223.89,52.93,4.2,1595,Appario Retail,False,Limited Stock,2024-05-29
FK_001089,Product 1089,Mobiles & Accessories,Reebok,30006.06,23575.76,21.43,3.5,1623,Cloudtail India,False,In Stock,2023-01-15
FK_001090,Product 1090,Clothing,Prestige,21975.27,19916.19,9.37,4.0,4122,Cloudtail India,False,In Stock,2024-09-05
FK_001091,Product 1091,Books,LG,8638.07,6701.41,22.42,0.0,1091,RetailNet,False,In Stock,2023-09-12
FK_001092,Product 1092,Automotive,,6270.86,2239.32,64.29,4.5,2837,RetailNet,False,In Stock,2024-12-22
FK_001093,Product 1093,Mobiles & Accessories,,27561.44,14839.08,46.16,4.2,407,Cloudtail India,False,In Stock,2024-06-18
FK_001094,Product 1094,Automotive,Adidas,45169.45,21740.06,51.87,4.5,4169,SuperComNet,True,In Stock,2023-08-23
FK_001095,Product 1095,Clothing,Puma,17525.91,13721.03,21.71,3.5,679,RetailNet,False,In Stock,2023-05-11
FK_001096,Product 1096,Clothing,Adidas,36783.51,17744.37,51.76,4.0,4944,Appario Retail,False,In Stock,2024-10-31
FK_001097,Product 1097,Clothing,MI,33103.74,30842.75,6.83,4.0,4965,Appario Retail,False,In Stock,2024-11-15
FK_001098,Product 1098,Sports & Fitness,Nike,46611.97,32908.05,29.4,0.0,236,SuperComNet,False,In Stock,2023-01-17
FK_001099,Product 1099,Sports & Fitness,Sony,41138.56,22321.78,45.74,4.0,2774,Cloudtail India,False,In Stock,2023-07-04
FK_001100,Product 1100,Home & Kitchen,LG,28546.96,24407.65,14.5,4.5,3437,RetailNet,False,In Stock,2024-01-26
FK_001101,Product 1101,Home & Kitchen,Dell,33023.01,13704.55,58.5,4.8,3357,Appario Retail,True,In Stock,2024-02-27
FK_001102,Product 1102,Clothing,HP,44970.13,35850.19,20.28,4.2,2877,Cloudtail India,True,In Stock,2024-03-17
FK_001103,Product 1103,Books,MI,20276.18,10665.27,47.4,4.2,2423,RetailNet,False,In Stock,2024-11-26
FK_001104,Product 1104,Electronics,LG,16676.34,11449.98,31.34,0.0,4714,SuperComNet,True,In Stock,2024-10-16
FK_001105,Product 1105,Sports & Fitness,,1035.15,582.38,43.74,4.8,3147,Appario Retail,False,In Stock,2024-07-09
FK_001106,Product 1106,Books,Adidas,41414.28,36452.85,11.98,0.0,1032,SuperComNet,False,In Stock,2023-01-12
FK_001107,Product 1107,Beauty & Personal Care,Boat,40148.54,37699.48,6.1,4.8,2854,SuperComNet,False,In Stock,2024-06-03
FK_001108,Product 1108,Sports & Fitness,Philips,5670.5,2034.58,64.12,4.2,2940,SuperComNet,False,In Stock,2023-03-21
FK_001109,Product 1109,Sports & Fitness,HP,29054.44,22508.47,22.53,4.0,3701,RetailNet,False,In Stock,2024-11-04
FK_001110,Product 1110,Home & Kitchen,Adidas,23467.09,9790.47,58.28,4.8,4070,SuperComNet,True,Limited Stock,2023-10-29
FK_001111,Product 1111,Electronics,JBL,6376.1,1915.38,69.96,0.0,3132,RetailNet,True,Limited Stock,2023-08-04
FK_001112,Product 1112,Electronics,Nike,49038.13,39848.38,18.74,4.2,3460,RetailNet,False,In Stock,2023-09-05
FK_001113,Product 1113,Mobiles & Accessories,Sony,11127.45,8652.71,22.24,4.2,4942,SuperComNet,True,Limited Stock,2024-06-24
FK_001114,Product 1114,Automotive,Reebok,3828.09,1987.16,48.09,3.5,1923,SuperComNet,False,In Stock,2023-09-29
FK_001115,Product 1115,Automotive,Adidas,29944.95,9657.25,67.75,4.0,633,Cloudtail India,True,In Stock,2023-05-13
FK_001116,Product 1116,Automotive,Apple,37073.9,13150.11,64.53,4.5,4103,Appario Retail,False,Limited Stock,2023-01-05
FK_001117,Product 1117,Automotive,Bajaj,2105.95,1312.22,37.69,4.5,1392,Cloudtail India,False,Limited Stock,2024-06-25
FK_001118,Product 1118,Beauty & Personal Care,Prestige,33106.52,14341.74,56.68,0.0,3446,Appario Retail,True,Limited Stock,2024-09-20
FK_001119,Product 1119,Beauty & Personal Care,Prestige,26848.45,23137.99,13.82,4.8,3098,Appario Retail,False,In Stock,2024-11-20
FK_001120,Product 1120,Sports & Fitness,Philips,5611.62,1765.98,68.53,0.0,4944,Cloudtail India,False,In Stock,2023-05-21
FK_001121,Product 1121,Clothing,JBL,9039.93,2921.71,67.68,3.5,61,Cloudtail India,False,In Stock,2024-04-27
FK_001122,Product 1122,Home & Kitchen,Prestige,28614.73,24139.39,15.64,3.5,2469,Appario Retail,False,In Stock,2023-11-01
FK_001123,Product 1123,Home & Kitchen,Boat,15169.7,11459.19,24.46,0.0,1817,Appario Retail,False,In Stock,2023-12-11
FK_001124,Product 1124,Automotive,OnePlus,46946.63,41543.07,11.51,0.0,632,Appario Retail,False,Limited Stock,2024-07-15
FK_001125,Product 1125,Sports & Fitness,LG,41027.64,31730.78,22.66,5.0,4887,RetailNet,False,In Stock,2023-09-27
FK_001126,Product 1126,Mobiles & Accessories,Adidas,49186.58,20638.69,58.04,4.0,2598,Appario Retail,False,In Stock,2023-04-18
FK_001127,Product 1127,Books,Prestige,13353.71,9402.35,29.59,0.0,3451,SuperComNet,True,In Stock,2024-07-11
FK_001128,Product 1128,Clothing,Reebok,48501.32,43287.43,10.75,0.0,1300,SuperComNet,False,In Stock,2024-04-18
FK_001129,Product 1129,Sports & Fitness,Boat,21846.08,15895.21,27.24,4.5,2653,SuperComNet,False,In Stock,2023-03-23
FK_001130,Product 1130,Clothing,Adidas,17702.18,5524.85,68.79,4.8,1454,Cloudtail India,False,Limited Stock,2024-09-29
FK_001131,Product 1131,Clothing,Philips,2992.3,1617.94,45.93,3.5,1138,Cloudtail India,False,In Stock,2023-03-25
FK_001132,Product 1132,Clothing,Samsung,3111.88,2114.52,32.05,0.0,3192,Cloudtail India,False,In Stock,2023-10-17
FK_001133,Product 1133,Sports & Fitness,Bajaj,34754.56,29252.91,15.83,3.5,4620,Appario Retail,False,Limited Stock,2023-03-12
FK_001134,Product 1134,Automotive,Philips,23167.49,7158.75,69.1,0.0,4994,SuperComNet,False,Limited Stock,2023-06-24
FK_001135,Product 1135,Home & Kitchen,Puma,11712.82,4877.22,58.36,0.0,2210,Appario Retail,False,Limited Stock,2024-04-07
FK_001136,Product 1136,Home & Kitchen,Realme,30891.53,23693.8,23.3,4.0,4882,RetailNet,False,Limited Stock,2024-01-30
FK_001137,Product 1137,Automotive,Boat,13016.48,11773.41,9.55,3.5,3759,RetailNet,False,In Stock,2023-04-01
FK_001138,Product 1138,Clothing,Samsung,29092.77,26567.52,8.68,4.2,3029,Cloudtail India,False,Limited Stock,2024-04-13
FK_001139,Product 1139,Books,Philips,18280.83,15937.23,12.82,3.5,1360,RetailNet,False,In Stock,2024-03-09
FK_001140,Product 1140,Electronics,,41265.84,23624.69,42.75,4.8,2426,SuperComNet,False,Out of Stock,2023-09-06
FK_001141,Product 1141,Sports & Fitness,Adidas,41124.46,14241.4,65.37,4.8,4268,RetailNet,True,In Stock,2024-10-05
FK_001142,Product 1142,Electronics,,24128.84,15131.2,37.29,4.2,63,Cloudtail India,True,In Stock,2024-11-11
FK_001143,Product 1143,Mobiles & Accessories,Puma,17865.55,7183.74,59.79,4.0,1345,Appario Retail,False,In Stock,2024-07-25
FK_001144,Product 1144,Automotive,Puma,18446.71,12178.52,33.98,4.0,974,RetailNet,False,In Stock,2023-08-29
FK_001145,Product 1145,Books,LG,40382.87,19763.38,51.06,4.0,4161,SuperComNet,False,In Stock,2024-12-02
FK_001146,Product 1146,Sports & Fitness,,16744.88,7942.1,52.57,4.5,3628,SuperComNet,False,In Stock,2024-05-10
FK_001147,Product 1147,Automotive,JBL,10848.44,9079.06,16.31,4.2,1622,SuperComNet,False,Limited Stock,2023-12-06
FK_001148,Product 1148,Clothing,Realme,4692.07,3355.77,28.48,4.8,457,Appario Retail,True,In Stock,2024-04-15
FK_001149,Product 1149,Home & Kitchen,HP,23601.31,12645.58,46.42,4.8,3330,SuperComNet,False,In Stock,2024-04-07
FK_001150,Product 1150,Electronics,Lenovo,24365.54,22026.45,9.6,4.0,1740,Cloudtail India,False,Limited Stock,2023-10-02
FK_001151,Product 1151,Beauty & Personal Care,Reebok,42124.98,30119.36,28.5,4.2,3026,Cloudtail India,False,In Stock,2023-01-15
FK_001152,Product 1152,Beauty & Personal Care,Sony,11451.32,6898.28,39.76,0.0,1954,SuperComNet,False,In Stock,2023-02-10
FK_001153,Product 1153,Books,,19359.07,5856.12,69.75,3.5,279,RetailNet,True,In Stock,2023-07-27
FK_001154,Product 1154,Clothing,Bajaj,40516.08,25995.12,35.84,4.0,2391,SuperComNet,False,In Stock,2023-03-01
FK_001155,Product 1155,Mobiles & Accessories,Nike,41269.37,17316.63,58.04,3.5,1040,Cloudtail India,True,Limited Stock,2023-12-31
FK_001156,Product 1156,Electronics,Boat,19538.25,13075.0,33.08,4.8,961,Cloudtail India,False,Limited Stock,2023-08-28
FK_001157,Product 1157,Clothing,Realme,23226.64,10040.88,56.77,0.0,3845,Cloudtail India,False,Out of Stock,2024-08-30
FK_001158,Product 1158,Electronics,Philips,15512.65,8733.62,43.7,4.2,1217,RetailNet,False,In Stock,2023-06-09
FK_001159,Product 1159,Books,Boat,46661.47,17437.39,62.63,4.2,3220,RetailNet,False,In Stock,2024-02-01
FK_001160,Product 1160,Books,LG,6372.87,4352.03,31.71,4.5,374,RetailNet,False,In Stock,2024-05-14
FK_001161,Product 1161,Mobiles & Accessories,Philips,46720.6,26032.72,44.28,4.0,4130,Cloudtail India,False,In Stock,2023-07-28
FK_001162,Product 1162,Beauty & Personal Care,Boat,34351.39,18566.93,45.95,4.8,1392,Appario Retail,False,In Stock,2023-05-13
FK_001163,Product 1163,Clothing,Prestige,26812.82,18197.86,32.13,4.2,2076,SuperComNet,True,In Stock,2024-01-16
FK_001164,Product 1164,Sports & Fitness,Prestige,2116.62,1812.25,14.38,4.0,774,SuperComNet,False,In Stock,2024-03-08
FK_001165,Product 1165,Beauty & Personal Care,MI,24042.01,21378.16,11.08,0.0,4316,Cloudtail India,False,In Stock,2024-08-31
FK_001166,Product 1166,Clothing,Nike,20683.53,19425.97,6.08,4.2,3424,RetailNet,True,In Stock,2024-01-24
FK_001167,Product 1167,Beauty & Personal Care,JBL,8480.33,3241.18,61.78,4.5,2123,Appario Retail,False,Limited Stock,2024-08-05
FK_001168,Product 1168,Sports & Fitness,Prestige,32992.28,26271.75,20.37,4.2,4589,Appario Retail,False,In Stock,2024-03-07
FK_001169,Product 1169,Home & Kitchen,Sony,48571.97,39464.73,18.75,4.5,3593,RetailNet,False,Out of Stock,2023-10-01
FK_001170,Product 1170,Home & Kitchen,Sony,28328.35,13359.65,52.84,4.2,279,SuperComNet,False,Out of Stock,2023-12-17
FK_001171,Product 1171,Mobiles & Accessories,Philips,35880.29,26623.18,25.8,0.0,4841,SuperComNet,False,In Stock,2023-05-14
FK_001172,Product 1172,Home & Kitchen,MI,3888.3,2415.02,37.89,0.0,2811,Appario Retail,False,In Stock,2023-03-07
FK_001173,Product 1173,Home & Kitchen,Sony,21174.52,17879.76,15.56,4.0,2342,Appario Retail,False,In Stock,2024-09-30
FK_001174,Product 1174,Automotive,Adidas,6259.75,2041.93,67.38,4.5,1474,RetailNet,False,In Stock,2023-07-24
FK_001175,Product 1175,Electronics,LG,30833.39,12225.44,60.35,4.5,1857,SuperComNet,False,In Stock,2023-10-25
FK_001176,Product 1176,Automotive,Adidas,46954.87,18241.97,61.15,3.5,2889,Appario Retail,True,Limited Stock,2023-04-27
FK_001177,Product 1177,Automotive,HP,33258.0,22801.68,31.44,4.2,1059,SuperComNet,False,Limited Stock,2023-09-24
FK_001178,Product 1178,Mobiles & Accessories,HP,4301.75,1955.15,54.55,4.0,1922,Appario Retail,True,In Stock,2023-05-29
FK_001179,Product 1179,Automotive,Bajaj,18055.98,15464.95,14.35,4.0,3799,RetailNet,True,Limited Stock,2023-07-13
FK_001180,Product 1180,Home & Kitchen,Nike,27757.84,26214.5,5.56,3.5,4592,SuperComNet,False,In Stock,2024-11-10
FK_001181,Product 1181,Sports & Fitness,Samsung,20458.78,19169.88,6.3,0.0,2473,Appario Retail,False,Limited Stock,2023-06-28
FK_001182,Product 1182,Mobiles & Accessories,Adidas,41765.38,23751.97,43.13,0.0,4139,Appario Retail,True,In Stock,2023-05-28
FK_001183,Product 1183,Mobiles & Accessories,LG,40826.21,26700.34,34.6,0.0,1851,Appario Retail,True,In Stock,2024-04-09
FK_001184,Product 1184,Books,Lenovo,30785.64,18880.83,38.67,0.0,3541,Appario Retail,False,In Stock,2024-07-22
FK_001185,Product 1185,Mobiles & Accessories,JBL,18986.17,17943.83,5.49,0.0,4549,RetailNet,False,Limited Stock,2023-01-05
FK_001186,Product 1186,Books,OnePlus,13139.15,8872.87,32.47,4.2,594,SuperComNet,False,In Stock,2024-06-09
FK_001187,Product 1187,Mobiles & Accessories,Adidas,5740.78,2774.52,51.67,4.0,506,SuperComNet,True,In Stock,2023-10-07
FK_001188,Product 1188,Electronics,OnePlus,18067.44,11964.26,33.78,5.0,4889,Cloudtail India,False,Limited Stock,2024-05-13
FK_001189,Product 1189,Home & Kitchen,MI,20952.04,9933.36,52.59,0.0,20,SuperComNet,False,Limited Stock,2024-03-11
FK_001190,Product 1190,Mobiles & Accessories,HP,33953.23,27111.65,20.15,4.0,1399,Cloudtail India,False,In Stock,2023-08-04
FK_001191,Product 1191,Home & Kitchen,Nike,33078.91,13942.76,57.85,4.0,3201,Appario Retail,False,Out of Stock,2024-11-17
FK_001192,Product 1192,Home & Kitchen,JBL,3970.35,2253.17,43.25,0.0,2461,RetailNet,False,In Stock,2024-05-29
FK_001193,Product 1193,Beauty & Personal Care,MI,20065.34,16313.12,18.7,4.5,3678,RetailNet,False,In Stock,2023-05-17
FK_001194,Product 1194,Mobiles & Accessories,,9498.05,7561.4,20.39,0.0,336,Appario Retail,True,In Stock,2024-09-03
FK_001195,Product 1195,Clothing,Reebok,8262.23,4476.48,45.82,4.8,1667,Cloudtail India,False,In Stock,2024-08-17
FK_001196,Product 1196,Beauty & Personal Care,MI,41451.46,17015.82,58.95,4.8,3576,Appario Retail,False,In Stock,2023-10-07
FK_001197,Product 1197,Clothing,Boat,2574.8,1750.35,32.02,4.2,909,RetailNet,False,In Stock,2023-05-12
FK_001198,Product 1198,Home & Kitchen,LG,21249.55,16619.27,21.79,4.2,275,RetailNet,False,In Stock,2024-01-28
FK_001199,Product 1199,Home & Kitchen,OnePlus,8826.08,3410.4,61.36,4.5,891,SuperComNet,True,Out of Stock,2024-04-25
FK_001200,Product 1200,Beauty & Personal Care,Lenovo,44026.85,22673.83,48.5,4.0,12,Cloudtail India,False,Out of Stock,2024-05-27
FK_001201,Product 1201,Beauty & Personal Care,Boat,28073.51,18492.02,34.13,4.2,4057,SuperComNet,False,In Stock,2024-09-19
FK_001202,Product 1202,Clothing,Adidas,11953.34,7565.27,36.71,0.0,3025,RetailNet,False,In Stock,2024-02-23
FK_001203,Product 1203,Books,Realme,25370.15,20732.49,18.28,0.0,973,RetailNet,False,In Stock,2023-07-21
FK_001204,Product 1204,Clothing,Bajaj,36708.57,19918.07,45.74,4.2,4270,SuperComNet,False,Out of Stock,2024-10-13
FK_001205,Product 1205,Beauty & Personal Care,Realme,47926.84,34353.96,28.32,4.2,3970,SuperComNet,False,In Stock,2024-10-19
FK_001206,Product 1206,Sports & Fitness,Adidas,11412.08,3455.58,69.72,4.8,1408,RetailNet,True,In Stock,2024-04-06
FK_001207,Product 1207,Beauty & Personal Care,Bajaj,44366.0,28301.07,36.21,0.0,1943,SuperComNet,False,In Stock,2023-07-21
FK_001208,Product 1208,Sports & Fitness,Samsung,46748.05,29647.61,36.58,4.5,2288,SuperComNet,False,In Stock,2023-06-01
FK_001209,Product 1209,Electronics,HP,45862.82,26701.33,41.78,3.5,546,Cloudtail India,True,In Stock,2023-08-10
FK_001210,Product 1210,Beauty & Personal Care,LG,31953.01,11314.56,64.59,4.0,1218,RetailNet,False,Limited Stock,2023-03-20
FK_001211,Product 1211,Electronics,Puma,31676.12,13604.89,57.05,4.0,1420,Appario Retail,False,In Stock,2023-07-19
FK_001212,Product 1212,Books,Bajaj,20458.93,13437.43,34.32,4.0,1454,Cloudtail India,False,In Stock,2023-04-09
FK_001213,Product 1213,Clothing,,37743.7,18222.66,51.72,0.0,3377,Appario Retail,False,In Stock,2023-08-01
FK_001214,Product 1214,Sports & Fitness,Puma,26799.05,15245.98,43.11,4.2,2772,SuperComNet,True,Limited Stock,2023-05-23
FK_001215,Product 1215,Clothing,Reebok,34033.18,21440.9,37.0,4.5,4098,SuperComNet,False,In Stock,2024-12-02
FK_001216,Product 1216,Electronics,HP,21708.67,17909.65,17.5,4.0,2738,Appario Retail,False,In Stock,2024-01-24
FK_001217,Product 1217,Sports & Fitness,MI,36709.07,23802.16,35.16,4.2,3747,SuperComNet,False,In Stock,2024-01-09
FK_001218,Product 1218,Clothing,OnePlus,41311.34,32644.22,20.98,4.5,1842,SuperComNet,False,Out of Stock,2023-02-21
FK_001219,Product 1219,Beauty & Personal Care,JBL,7748.59,2753.85,64.46,4.5,746,Cloudtail India,True,In Stock,2024-09-15
FK_001220,Product 1220,Home & Kitchen,Sony,41730.02,30546.37,26.8,4.2,2816,Appario Retail,False,In Stock,2023-05-15
FK_001221,Product 1221,Electronics,Bajaj,27244.68,9017.99,66.9,3.5,871,Cloudtail India,False,Limited Stock,2024-02-15
FK_001222,Product 1222,Clothing,Sony,42310.96,25534.66,39.65,4.8,494,Appario Retail,False,Limited Stock,2024-04-14
FK_001223,Product 1223,Electronics,Nike,21849.43,11787.77,46.05,4.2,3444,Cloudtail India,True,In Stock,2023-04-22
FK_001224,Product 1224,Automotive,Sony,19262.5,11501.64,40.29,3.5,4723,RetailNet,False,Limited Stock,2024-06-08
FK_001225,Product 1225,Electronics,Philips,45795.51,39654.33,13.41,3.5,1075,RetailNet,False,In Stock,2023-02-13
FK_001226,Product 1226,Sports & Fitness,Prestige,12932.88,9126.73,29.43,4.5,3994,Appario Retail,False,In Stock,2024-02-01
FK_001227,Product 1227,Automotive,Prestige,42288.51,37450.7,11.44,0.0,4237,RetailNet,False,In Stock,2024-08-07
FK_001228,Product 1228,Mobiles & Accessories,OnePlus,24459.02,13332.61,45.49,5.0,45,Cloudtail India,False,In Stock,2023-09-18
FK_001229,Product 1229,Sports & Fitness,Lenovo,25947.72,17112.52,34.05,0.0,3056,Appario Retail,True,In Stock,2024-06-28
FK_001230,Product 1230,Home & Kitchen,Samsung,15769.18,7006.25,55.57,4.5,2057,RetailNet,False,In Stock,2024-01-23
FK_001231,Product 1231,Automotive,Bajaj,28865.59,23285.87,19.33,4.0,663,RetailNet,False,Limited Stock,2024-04-20
FK_001232,Product 1232,Mobiles & Accessories,Adidas,16597.95,13992.07,15.7,4.2,4668,Appario Retail,False,Out of Stock,2024-02-14
FK_001233,Product 1233,Beauty & Personal Care,MI,2443.84,1676.23,31.41,4.8,2029,RetailNet,False,In Stock,2024-08-02
FK_001234,Product 1234,Electronics,HP,13963.93,4855.26,65.23,4.0,2696,RetailNet,False,In Stock,2023-01-16
FK_001235,Product 1235,Clothing,Samsung,815.76,398.25,51.18,4.2,639,Appario Retail,False,In Stock,2024-10-23
FK_001236,Product 1236,Books,Philips,48928.56,33158.89,32.23,0.0,2663,RetailNet,False,In Stock,2023-04-12
FK_001237,Product 1237,Electronics,Apple,48304.49,29649.3,38.62,0.0,2745,RetailNet,True,In Stock,2023-07-05
FK_001238,Product 1238,Mobiles & Accessories,Realme,20060.19,17959.89,10.47,3.5,4964,RetailNet,False,In Stock,2023-01-25
FK_001239,Product 1239,Electronics,Lenovo,36554.36,11331.85,69.0,4.5,4948,RetailNet,True,In Stock,2023-03-13
FK_001240,Product 1240,Home & Kitchen,HP,17617.4,9104.67,48.32,0.0,4402,SuperComNet,False,In Stock,2024-08-15
FK_001241,Product 1241,Beauty & Personal Care,Philips,33719.11,25778.26,23.55,0.0,2595,Appario Retail,False,Out of Stock,2024-07-26
FK_001242,Product 1242,Books,Philips,40368.79,22977.92,43.08,4.0,3427,SuperComNet,False,Limited Stock,2023-01-18
FK_001243,Product 1243,Automotive,Apple,47364.43,41623.86,12.12,4.2,394,SuperComNet,False,In Stock,2024-07-23
FK_001244,Product 1244,Automotive,LG,20310.51,6544.05,67.78,4.5,3597,Cloudtail India,False,In Stock,2023-11-28
FK_001245,Product 1245,Automotive,JBL,39273.25,32848.15,16.36,0.0,4844,SuperComNet,True,In Stock,2024-07-22
FK_001246,Product 1246,Mobiles & Accessories,LG,13663.46,7225.24,47.12,0.0,2332,SuperComNet,False,In Stock,2023-04-07
FK_001247,Product 1247,Sports & Fitness,Apple,49521.45,39146.71,20.95,4.8,329,Cloudtail India,True,In Stock,2024-12-27
FK_001248,Product 1248,Sports & Fitness,Samsung,1775.6,858.68,51.64,3.5,2097,RetailNet,False,In Stock,2023-01-12
FK_001249,Product 1249,Clothing,MI,30374.68,13519.77,55.49,4.8,772,RetailNet,True,In Stock,2023-01-11
FK_001250,Product 1250,Books,Sony,33145.55,16980.47,48.77,4.8,1645,SuperComNet,True,In Stock,2023-06-12
